id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
235552,2357,HE14,9930,98,ASP,13L,23.9815,35.4496,132,,31R,23.9633,35.4718,,312,
246097,6300,SVMI,9930,148,ASP,9,10.5987,-66.9977,76,,27,10.6052,-66.9711,101,256,
235581,2368,HE28,9925,132,ASP,15,30.5501,30.5455,152,,33,30.526,30.5603,,332,
237932,2528,EHVK,9922,148,ASP,06L,51.65,5.68927,57.9,444,24R,51.6644,5.72637,64,237.9,444
238137,6235,SPRU,9920,145,ASP,2,-8.09449,-79.1128,17,,20,-8.06833,-79.1048,106,197,
236179,2223,EDDT,9918,151,ASP,08L,52.5576,13.2657,81,,26R,52.562,13.3098,117,261,
239362,3260,HTZA,9915,148,ASP,18,-6.21098,39.2238,174,,36,-6.23307,39.226,51,354,
246310,31602,HLNR,9910,148,ASP,15,29.2245,21.5837,146,,33,29.2018,21.601,,326,
238133,6236,SPSO,9908,148,ASP,4,-13.7556,-76.2289,38,,22,-13.7341,-76.2117,39,218,
235603,3176,HEAR,9905,148,ASP,16,31.0858,33.8297,157,,34,31.0607,33.842,121,337,
235583,3177,HEAT,9905,148,ASP,13,27.0552,31.0003,129.8,,31,27.0378,31.0237,772,309.8,
237018,4317,LICA,9898,148,ASP,10,38.907,16.2286,99,348,28,38.9038,16.256,39,279,351
235424,4854,MUSC,9898,148,ASP,8,22.4889,-79.9578,76.1,,26,22.4955,-79.9294,318,256.1,
256712,32467,HLGN,9895,150,ASP,2,31.8493,23.8938,20,,20,31.8749,23.9047,,200,
236366,4271,LGLM,9895,148,ASP,04R,39.9072,25.2243,43,,22L,39.9269,25.2484,13,223,
232777,5069,OAHR,9888,150,ASP,18,34.2212,62.23,187,,36,34.1988,62.2266,3133,7,
235615,2378,HE38,9886,120,ASP,02L,28.9627,31.6943,14,,20R,28.9891,31.7019,,194,
235614,2378,HE38,9886,105,ASP,02R,28.9623,31.6961,14,,20L,28.9887,31.7037,,194,
236052,4132,LFLC,9885,148,ASP,8,45.7848,3.15082,82,,26,45.7886,3.18916,1057,262,476
235621,2380,HE40,9882,130,ASP,16L,31.4795,25.8731,158.8,,34R,31.4541,25.8846,,338.8,
235620,2380,HE40,9882,130,ASP,16R,31.4787,25.8709,158.8,,34L,31.4534,25.8823,,338.8,
235385,4810,MROC,9882,151,ASP,7,9.989,-84.2219,69.1,,25,9.99885,-84.1959,3045,249.1,1969
238971,3244,HSNN,9880,148,ASP,4,12.0432,24.947,41.4,,22,12.0637,24.9653,2100,221.4,
237622,3135,GQNN,9876,148,ASP,5,18.0871,-15.9568,38,,23,18.1085,-15.9393,6,218,
236947,4425,LLRM,9876,148,ASP,07R,30.7692,34.6531,66.5,,25L,30.78,34.6819,2071,246.5,
236332,4249,LGAG,9875,98,ASP,9,38.6027,21.334,92.8,,27,38.6014,21.3684,,272.8,
236418,4660,MHLC,9875,147,ASP,7,15.7372,-86.866,67,813,25,15.7478,-86.8401,53,247,200
238523,26395,UUDL,9870,135,ASP,5,57.5546,40.1349,63.4,,23,57.5667,40.1798,301,243.4,
235416,4833,MUCL,9869,148,ASP,12,21.6224,-81.5591,116,,30,21.6105,-81.5329,10,296,
239079,6342,OS60,9868,98,ASP,05L,32.6988,36.3987,56,,23R,32.7139,36.4253,,236,
239078,6342,OS60,9868,150,ASP,05R,32.6965,36.4005,56,,23L,32.7116,36.4271,,236,
237753,4752,MMSP,9867,148,ASP,14,22.2736,-100.943,149.2,,32,22.2503,-100.928,6035,329.2,
256714,32467,HLGN,9865,150,ASP,15,31.8736,23.9036,149,,33,31.8504,23.9199,480,329,
239267,4530,LTBG,9865,147,ASP,18,40.3317,27.9781,181,,36,40.3047,27.9774,138,1,
239316,5510,RCBS,9865,148,ASP,6,24.4218,118.346,63.5,1575,24,24.4339,118.372,50,243.5,
234038,5965,SBRF,9865,148,ASP,18,,,162,,36,,,32,342,
235557,2359,HE18,9864,131,ASP,16R,31.1204,25.4469,165,,34L,31.0942,25.455,,345,
235556,2358,HE17,9863,131,ASP,14,25.0052,33.492,143.1,,32,24.9834,33.5099,,323.1,
234184,5977,SBSV,9859,148,ASP,10,,,78,,28,,,64,258,
235618,2379,HE39,9857,130,ASP,02L,30.7827,32.0365,17.4,,20R,30.8086,32.0459,,197.4,
237623,3137,GQPA,9855,98,ASP,4,20.495,-13.0503,30,,22,20.5186,-13.0361,758,210,
235616,2379,HE39,9855,131,ASP,02C,30.7823,32.0381,17.3,,20C,30.8081,32.0474,,197.3,
235623,2381,HE41,9855,98,ASP,16L,31.0418,25.8474,162,,34R,31.0161,25.8572,,342,
237259,5214,OJAQ,9855,148,ASP,1,29.598,35.0133,19,,19,29.624,35.0224,113,199,
235622,2381,HE41,9853,136,ASP,16R,31.0412,25.845,162,,34L,31.0154,25.8548,,342,
233612,2867,FBTP,9850,148,ASP,8,-24.227,25.334,64,,26,-24.2152,25.3606,,244,
246222,3108,GMMA,9850,100,ASP,16,26.7436,-11.6919,151.5,,34,26.7199,-11.6775,,331.5,
239088,6347,OS65,9850,148,ASP,11,34.495,36.8937,111,,29,34.4855,36.9243,,291,
235718,2341,EFRO,9849,197,ASP,3,66.5541,25.81,37,,21,66.5755,25.8509,609,217,
236355,4289,LGSY,9849,98,ASP,17,38.981,24.486,176,541,35,38.9541,24.4885,39,356,2625
236876,5207,OIZB,9848,148,ASP,16,31.1103,61.5405,167,,34,31.084,61.5477,1628,347,
239156,26687,VTUU,9848,148,ASP,5,15.2428,104.859,51.5,,23,15.2597,104.881,392,231.5,
239210,2144,DXXX,9847,148,ASP,4,6.15513,1.24569,39,,22,6.17634,1.2626,63,219,
237896,2116,DNMA,9846,197,ASP,5,11.8459,13.0713,47,,23,11.8645,13.0913,1086,227,
237904,2120,DNPO,9846,197,ASP,3,5.0035,6.94312,28,,21,5.02741,6.95593,87,208,
237031,4316,LIBV,9846,148,ASP,14R,40.775,16.9222,141,677,32L,40.7538,16.9447,1185,321,285
246242,5317,OYRN,9846,148,ASP,6,14.6563,49.3627,62,,24,14.669,49.3873,46,242,
237138,5605,RJSA,9846,200,ASP,6,40.7249,140.675,52,,24,40.7416,140.703,664,232,
237909,2113,DNJO,9845,148,ASP,10,9.64106,8.85547,95,,28,9.63859,8.8827,4241,275,
246044,26420,UT1Q,9845,150,ASP,4,40.243,67.8985,44.2,,22,40.2624,67.9231,,224.2,
237893,2121,DNSO,9844,197,ASP,8,12.9128,5.19344,77,,26,12.919,5.22035,1010,257,
236068,2966,FOOL,9844,148,ASP,16,0.470814,9.40635,154,,34,0.446417,9.41815,28,334,
236374,4268,LGKV,9844,148,ASP,05R,40.9063,24.605,55,,23L,40.9217,24.6343,18,235,
239289,4563,LTFA,9844,148,ASP,17,38.5302,26.9738,173,,35,38.5031,26.9783,13,353,
236909,5208,OIZC,9844,150,ASP,09R,25.4415,60.3652,90.9,,27L,25.4411,60.395,24,270.9,
232799,2146,DA11,9843,148,ASP,9,30.8781,-3.0834,85.5,,27,30.8802,-3.05205,,265.5,
232795,2051,DAAJ,9843,148,ASP,13,24.2931,9.45194,125,,31,24.2769,9.47694,3169,305,
232802,2054,DAAP,9843,148,ASP,9,26.7236,8.60746,90,,27,26.7234,8.63784,1778,270,
232791,2060,DABB,9843,148,ASP,18,36.8451,7.81274,186.9,,36,36.8183,7.8087,16,6.9,335
232829,2061,DABC,9843,148,ASP,16,36.2881,6.61056,159,,34,36.2628,6.6225,2316,339,
232834,2062,DABS,9843,148,ASP,11,35.4385,8.10682,113,,29,35.428,8.13737,2671,293,
232787,2063,DABT,9843,148,ASP,5,35.7443,6.29502,54.9,,23,35.7599,6.32216,2700,234.9,
232813,2065,DAOB,9843,148,ASP,8,35.3391,1.44686,81,,26,35.3432,1.47943,3202,261,
327507,300333,DAOY,9843,148,ASP,4,,,,,22,,,,,
232814,2075,DAUA,9843,148,ASP,4,27.8272,-0.196111,40,,22,27.8481,-0.176667,918,220,
232853,2077,DAUE,9843,148,ASP,18,30.5994,2.86139,180,,36,30.5725,2.86167,1293,360,
232838,2079,DAUH,9843,148,ASP,18,31.6865,6.14163,184,,36,31.6593,6.13928,456,4,
232847,2080,DAUI,9843,148,ASP,5,27.2425,2.50028,51,,23,27.2595,2.52376,883,231,
232833,2081,DAUK,9843,148,ASP,1,33.06,6.08722,9,,19,33.0867,6.09194,259,189,
232840,2083,DAUO,9843,148,ASP,13,33.5275,6.76194,130,,31,33.51,6.78667,200,310,
232818,2084,DAUT,9843,148,ASP,6,29.2292,0.263056,56,,24,29.2442,0.288889,1020,236,
232807,2085,DAUU,9843,148,ASP,2,31.9057,5.40465,15.9,,20,31.9318,5.4134,463,195.9,
232824,2086,DAUZ,9843,148,ASP,5,28.0451,9.63511,47,,23,28.0636,9.6574,1841,227,
236255,2209,DE-0440,9843,148,ASP,07R,52.3454,13.4684,69,,25L,52.3584,13.5232,150,249,
237074,2096,DIAP,9843,164,ASP,3,5.24885,-3.93145,23,,21,5.27392,-3.92114,11,203,
237073,2102,DIYO,9843,148,ASP,5,6.89302,-5.37475,42,,23,6.91331,-5.35641,696,222,
237905,2114,DNKA,9843,197,ASP,5,10.6871,7.30968,50,,23,10.7046,7.33061,2069,230,
237876,2125,DRRN,9843,148,ASP,09R,13.4809,2.16974,87,,27L,13.4822,2.19748,705,267,
237882,2127,DRZA,9843,98,ASP,7,16.9609,7.98706,68,,25,16.971,8.01325,1660,248,
237941,2518,EHEH,9843,148,ASP,3,51.4391,5.36213,35,821,21,51.4612,5.38689,67,215,821
238745,2794,FAKM,9843,150,ASP,2,-28.8203,24.7652,359,,20,-28.7931,24.7652,3940,179,
317474,2860,FBFT,9843,165,ASP,13,-21.1505,27.4533,121,,31,-21.1645,27.4779,3278,301,
335278,3107,GMFO,9843,148,ASP,13,34.8098,-1.95217,132,,31,34.7922,-1.9275,1493,312,
235571,3181,HEBL,9843,148,ASP,15,22.3877,31.6044,150,,33,22.3642,31.619,616,330,
235555,3182,HEBS,9843,131,ASP,6,29.2113,31.0015,55.8,,24,29.2264,31.0268,,235.8,
235625,3191,HELX,9843,148,ASP,2,25.6586,32.7007,22.6,,20,25.6836,32.7121,272,202.6,
235544,3192,HEMA,9843,148,ASP,15,25.5688,34.5762,149.8,,33,25.5454,34.5912,233,329.8,
235566,3193,HEMM,9843,148,ASP,6,31.322,27.2149,60,160,24,31.3355,27.2422,94,240,160
235567,3193,HEMM,9843,148,ASP,15,31.3371,27.2137,149.7,,33,31.3137,27.2296,94,329.7,
235591,3201,HETR,9843,148,ASP,10,28.2123,33.6307,104.2,,28,28.2057,33.6603,115,284.2,
238968,3239,HSDN,9843,148,ASP,17,19.1674,30.4288,173,,35,19.1404,30.4314,773,353,
238965,3245,HSOB,9843,148,ASP,1,13.1398,30.2307,8,,19,13.1665,30.2348,1899,188,
239367,3251,HTDA,9843,151,ASP,5,-6.88286,39.1978,45,,23,-6.86372,39.217,161,225,
309456,309298,ID-0017,9843,197,ASP,4,,,40,,22,,,82,220,
238944,4043,LEVD,9843,197,ASP,5,41.697,-4.86479,45.2,,23,41.716,-4.83904,2775,225.2,
238924,4048,LEZG,9843,148,ASP,12L,41.6691,-1.03983,120,,30R,41.6554,-1.00832,834,300,
235935,4070,LFBO,9843,148,ASP,14L,43.6374,1.35762,143,,32R,43.6156,1.38022,497,323,
235930,4073,LFBT,9843,148,ASP,2,43.166,-0.01275,20,2199,20,43.1913,0.000069,1170,200,
237052,4310,LIBD,9843,148,ASP,7,41.1329,16.7406,67,1234,25,41.1423,16.7741,108,247,
237043,4330,LIEA,9843,148,ASP,2,40.6198,8.28339,25,,20,40.6444,8.29816,87,205,
237059,4361,LIPQ,9843,148,ASP,9,45.828,13.4474,90,656,27,45.8278,13.486,36,270,
236949,4423,LLOV,9843,148,ASP,02R,29.9272,34.9317,22,492,20L,29.9522,34.9433,1424,202,492
233586,4432,LOWL,9843,197,ASP,8,48.2325,14.1674,87,821,26,48.2339,14.2077,963,267,493
239234,4560,LTCO,9843,148,ASP,16,39.6715,43.0202,165,,34,39.6455,43.0295,5462,345,
235492,4632,MDBH,9843,148,ASP,12,18.2577,-71.133,118,,30,18.2452,-71.1078,10,298,
237668,4691,MMAS,9843,148,ASP,17,21.7146,-102.317,182.6,,35,21.6875,-102.319,6112,2.6,
237724,4732,MMMY,9843,148,ASP,11,25.7841,-100.117,121,,29,25.77,-100.091,1234,301,
237695,4750,MMSD,9843,148,ASP,16,23.1653,-109.723,173.7,,34,23.1384,-109.719,348,353.7,
237710,4765,MMZC,9843,148,ASP,2,22.8851,-102.694,28,,20,22.9091,-102.68,7141,208,
246224,4976,NSFA,9843,148,ASP,8,-13.8302,-172.022,89,,26,-13.8297,-171.994,9,269,
271059,5075,OAMS,9843,147,ASP,06R,,,66,,24L,,,1252,246,
238675,5091,OEGS,9843,147,ASP,15,26.3148,43.767,153,,33,26.2908,43.7808,2120,333,
238659,5103,OEPA,9843,148,ASP,16,28.3478,46.1193,158.2,,34,28.3227,46.1306,1174,338.2,
238660,5125,OETR,9843,148,ASP,10,31.6963,38.716,105,,28,31.6892,38.7465,2792,285,
239086,5303,OSDI,9843,148,ASP,05L,33.4186,36.5088,48,,23R,33.4363,36.5327,1995,228,
239074,5304,OSDZ,9843,148,ASP,10L,35.29,40.1605,110,,28R,35.2808,40.1915,,290,
246244,5316,OYHD,9843,148,ASP,3,14.7408,42.9701,26.4,,21,14.7652,42.9825,41,206.4,
246251,5320,OYSY,9843,120,ASP,7,15.9611,48.7753,68.5,,25,15.971,48.8014,2087,248.5,
246223,5506,PWAK,9843,150,ASP,10,19.2849,166.622,95,,28,19.2793,166.65,12,275,
237153,5591,RJOB,9843,150,ASP,7,34.75,133.841,59,,25,34.7639,133.87,804,239,
237197,5627,RJTT,9843,200,ASP,16R,35.56,139.769,149.9,,34L,35.5366,139.786,20,329.9,
234190,5882,SBCF,9843,148,ASP,16,,,139,,34,,,2712,319,
233901,5909,SBGP,9843,148,ASP,2,,,,,20,,,,,
234132,5910,SBGR,9843,148,ASP,09R,-23.4388,-46.487,74,,27L,-23.4312,-46.4589,2445,254,
313263,313262,SBSG,9843,197,ASP,12,,,99,,30,,,264,279,
246148,6296,SVLO,9843,148,ASP,8,11.8046,-66.192,71.6,,26,11.8131,-66.1662,,251.6,
239199,6377,UTDK,9843,137,ASP,1,37.975,69.8017,16.7,,19,38.0017,69.8117,2293,196.7,
246036,26388,UTSB,9843,147,ASP,1,39.7617,64.48,10,,19,39.7883,64.4867,751,190,
238542,26403,UWGG,9843,148,ASP,18L,56.2416,43.79,191,,36R,56.2195,43.7819,253,11,
235101,26475,VDPP,9843,144,ASP,5,11.5371,104.834,45.8,,23,11.556,104.854,37,225.8,492
237408,26588,VLVT,9843,148,ASP,13,17.998,102.553,135.3,,31,17.9787,102.573,563,315.3,
239164,26653,VTCT,9843,148,ASP,3,19.9405,99.876,29,,21,19.9642,99.8899,1275,209,
239170,26661,VTPP,9843,148,ASP,14,16.7939,100.271,144,,32,16.772,100.287,145,324,
239155,26665,VTSB,9843,148,ASP,4,9.12283,99.126,44.2,,22,9.14237,99.1451,18,224.2,
239172,26674,VTSP,9843,148,ASP,9,8.11189,98.3033,84.5,,27,8.11451,98.3305,82,264.5,
246170,26690,VVBM,9843,148,ASP,9,12.6685,108.106,90.9,,27,12.6681,108.134,1729,270.9,
246182,26705,VVPQ,9843,150,ASP,10,10.1712,103.979,96,,28,10.1685,104.007,,276,
236575,26789,WARR,9843,148,ASP,10,-7.37765,112.773,99.3,,28,-7.38201,112.8,8,279.3,
236558,26832,WIHH,9843,148,ASP,6,-6.27223,106.879,65.5,,24,-6.26098,106.903,84,245.5,650
236492,26862,WITT,9843,148,ASP,17,5.53457,95.4181,168.3,,35,5.51248,95.4227,65,348.3,
236189,2276,EDTL,9842,148,ASP,3,48.3574,7.81813,28,,21,48.3811,7.83732,500,208,
239550,3075,EG74,9842,197,ASP,6,52.4799,-1.14948,58.4,1213,24,52.494,-1.11185,454,238.4,1213
246221,3110,GMMH,9842,148,ASP,3,23.7058,-15.9377,22.7,,21,23.7308,-15.9263,27,202.7,
237590,3114,GMMW,9842,148,ASP,8,34.986,-3.04428,78,,26,34.9916,-3.01213,570,258,
237594,3117,GMMZ,9842,148,ASP,12,30.9452,-6.92344,116.8,,30,30.933,-6.89551,3710,296.8,
235575,2366,HE25,9842,115,ASP,16L,28.114,30.7249,157,,34R,28.0892,30.7369,,337,
235574,2366,HE25,9842,131,ASP,16R,28.1136,30.7236,157,,34L,28.0887,30.7356,,337,
235658,3202,HHAS,9842,148,ASP,7,15.2841,38.8941,74.3,,25,15.2914,38.921,7654,254.3,
238942,3997,LEAL,9842,148,ASP,10,38.2845,-0.574997,99.7,,28,38.2798,-0.541317,44,279.7,
238930,4035,LEPA,9842,148,ASP,06R,39.5413,2.73174,58.6,1345,24L,39.5553,2.76153,8,238.6,
233574,4430,LOWG,9842,148,ASP,16C,47.0043,15.436,164,853,34C,46.9778,15.4433,1088,344,
239258,4526,LTAY,9842,148,ASP,6,37.7786,29.6867,59,,24,37.7925,29.7159,2774,239,
239306,4540,LTBQ,9842,98,ASP,9,40.7365,30.0657,96,,27,40.7336,30.1008,173,276,
235393,4831,MUCC,9842,148,ASP,8,22.4565,-78.3424,71,,26,22.4653,-78.3148,13,251,
235419,4834,MUCM,9842,148,ASP,7,21.4154,-77.8609,68,,25,21.4253,-77.8339,400,248,
238177,5273,OPRK,9842,148,ASP,1,28.3708,70.2757,14.6,,19,28.397,70.2834,271,194.6,
239087,6346,OS64,9842,144,ASP,4,33.9093,36.8554,44,,22,33.9289,36.8779,,224,
237145,5545,RJCH,9842,150,ASP,12,41.7743,140.805,108,,30,41.766,140.839,151,288,
237148,5590,RJOA,9842,200,ASP,10,34.436,132.903,90,,28,34.436,132.936,1067,270,
237214,5615,RJSS,9842,150,ASP,9,38.1388,140.899,82.5,,27,38.1423,140.933,15,262.5,
237211,5680,RORS,9842,200,ASP,17,24.84,125.141,166,,35,24.8138,125.149,54,346,
238446,5697,RPMD,9842,148,ASP,5,7.11667,125.635,49.3,,23,7.13437,125.656,96,229.3,
233003,5811,SASA,9842,148,ASP,2,-24.8728,-65.4899,11.3,,20,-24.8464,-65.4841,4039,191.3,
235302,6110,SKCL,9842,148,ASP,2,3.5299,-76.3839,10,,20,3.55654,-76.3793,3162,190,
246131,6255,SVBC,9842,131,ASP,15,10.1218,-64.7005,142.6,,33,10.1003,-64.6839,23,322.6,
246068,6274,SVCZ,9842,195,ASP,8,9.36934,-66.9363,78.2,,26,9.375,-66.9096,,258.2,
246119,6334,SVVA,9842,164,ASP,10,10.1504,-67.942,92.8,,28,10.1491,-67.9148,1400,272.8,
237389,6437,UATG,9842,144,ASP,14,47.1336,51.8114,149.9,,32,47.1103,51.8312,-72,329.9,
239139,26669,VTSG,9842,148,ASP,14,8.10647,98.9801,140.6,,32,8.09176,98.9922,77,320.6,
236534,26755,WAJJ,9842,148,ASP,12,-2.57116,140.509,127,,30,-2.58731,140.53,268,307,
232819,2067,DAOF,9840,150,ASP,8,27.6984,-8.18221,76,,26,27.7051,-8.15279,,256,
232820,2067,DAOF,9840,150,ASP,08R,27.6956,-8.18143,76,,26L,27.7024,-8.15197,,256,
232797,2072,DAOR,9840,148,ASP,18,31.6589,-2.26123,180,,36,31.6318,-2.26121,2654,360,
323026,323025,DNDS,9840,155,ASP,6,,,,,24,,,,,
237900,2122,DNYO,9840,148,ASP,17,9.27105,12.4282,171,,35,9.24431,12.4327,599,351,
235551,2357,HE14,9840,148,ASP,13R,23.9802,35.4483,132,,31L,23.9622,35.4704,,312,
235578,2367,HE27,9840,125,ASP,11,29.5601,25.5745,111.1,,29,29.5503,25.6034,,291.1,
236934,5205,OITZ,9840,148,ASP,12,36.7817,48.3459,126.5,,30,36.7656,48.3729,5382,306.5,
237178,5544,RJCC,9840,200,ASP,01L,42.7616,141.693,353,,19R,42.7884,141.688,82,173,
237177,5544,RJCC,9840,200,ASP,01R,42.762,141.696,352.6,,19L,42.7888,141.692,77,172.6,
237219,5566,RJFK,9840,150,ASP,16,31.8151,130.711,150,,34,31.7917,130.727,859,330,
237184,5569,RJFO,9840,150,ASP,1,33.466,131.737,0.4,,19,33.493,131.737,17,180.4,
237230,5572,RJFT,9840,150,ASP,7,32.8315,130.841,64.9,,25,32.8431,130.87,642,244.9,
237194,5573,RJFU,9840,200,ASP,14,32.927,129.903,138,,32,32.9069,129.924,15,318,
237220,5671,ROAH,9840,150,ASP,18L,26.2093,127.645,177,138,36R,26.1823,127.646,9,357,
235558,2359,HE18,9837,131,ASP,16L,31.1209,25.4493,165,,34R,31.0947,25.4573,,345,
235617,2379,HE39,9836,146,ASP,02R,30.7818,32.0451,17.6,,20L,30.8076,32.0545,,197.6,
232809,2064,DAFH,9835,148,ASP,8,32.9279,3.2958,79.2,,26,32.933,3.32728,,259.2,
256713,32467,HLGN,9835,150,ASP,9,31.8546,23.8904,89,,27,31.8553,23.9221,490,269,
238620,5111,OERF,9834,147,ASP,11,29.6317,43.4765,114,,29,29.621,43.5049,1474,294,
232903,10,FN19,9830,148,ASP,8,-9.65707,13.2476,72,,26,-9.64903,13.2737,,252,
236868,5153,OIFE,9830,148,ASP,7,32.9265,51.5454,77,,25,32.9326,51.5766,5227,257,
237032,4316,LIBV,9829,98,ASP,14L,40.7817,16.9222,141,390,32R,40.7607,16.9447,1154,321,392
236986,4348,LIMS,9828,148,ASP,12,44.9208,9.70545,118.4,848,30,44.908,9.7388,436,298.4,873
236997,4362,LIPR,9828,148,ASP,13,44.0285,12.597,128,1030,31,44.012,12.6265,39,308,1006
236008,4172,LFOE,9826,148,ASP,4,49.0183,1.20671,39.9,,22,49.039,1.23302,454,219.9,
237054,4381,LIRS,9823,148,ASP,3,42.7494,11.0612,31,317,21,42.7725,11.08,15,211,
239275,4535,LTBL,9821,147,ASP,17,38.5265,27.0087,176,,35,38.4996,27.0114,11,356,
237004,4379,LIRP,9820,148,ASP,04R,43.6731,10.3832,37,490,22L,43.6946,10.4055,6,217,843
239084,6345,OS63,9820,150,ASP,06L,33.2828,36.4414,62.8,,24R,33.2951,36.47,,242.8,
239094,6350,OS68,9820,148,ASP,8,33.6797,37.2007,89.4,,26,33.68,37.233,,269.4,
237251,5218,OJMF,9819,148,ASP,13,32.3652,36.2472,130.4,,31,32.3477,36.2714,,310.4,
237042,4346,LIMN,9818,94,ASP,17,45.5442,8.66492,168,328,35,45.5179,8.67317,553,348,265
235456,2546,EKKA,9816,75,ASP,09L,56.2991,9.07762,89,,27R,56.2994,9.12595,171,269,
236992,4363,LIPS,9816,105,ASP,8,45.6826,12.0682,82,956,26,45.6863,12.1062,137,262,953
234398,89,LBPG,9815,270,ASP,8,42.2881,24.6961,80.4,825,26,42.2925,24.7319,,260.4,720
236922,5178,OIKR,9814,148,ASP,11,30.3028,56.0367,112,,29,30.2927,56.0656,5298,292,
236365,4291,LGTL,9813,148,ASP,2,35.1793,25.3215,20,970,20,35.2047,25.3325,,200,955
237003,4358,LIPL,9813,148,ASP,13,45.4416,10.2542,135,812,31,45.4227,10.2811,312,315,812
237007,4377,LIRM,9813,98,ASP,6,41.0542,14.0665,59.9,318,24,41.0677,14.0973,29,239.9,315
236830,5161,OIHR,9811,148,ASP,8,34.1356,49.8314,79.2,,26,34.1407,49.8632,5440,259.2,
237980,2570,ENBR,9810,148,ASP,17,60.3066,5.2137,170.5,886,35,60.2801,5.22258,146,350.5,889
236352,4290,LGTG,9810,148,ASP,10,38.3433,23.5484,105,492,28,38.3364,23.5815,459,285,
236977,4331,LIED,9810,148,ASP,17L,39.367,8.96994,167,494,35R,39.3408,8.97763,84,347,495
237064,4360,LIPO,9810,148,ASP,14,45.4381,10.3177,135,984,32,45.4191,10.3448,333,315,640
238347,4437,LPAR,9810,148,ASP,4,38.8718,-9.03923,33,820,22,38.8945,-9.02066,11,213,787
239250,4529,LTBF,9810,144,ASP,18,39.6327,27.9266,182.2,,36,39.6058,27.9253,332,2.2,
237256,5215,OJHF,9802,140,ASP,13,32.1696,37.1374,131,,31,32.1519,37.1614,2175,311,
237942,2526,EHTW,9801,148,ASP,5,52.2682,6.87123,56,935,23,52.2835,6.90711,114,236,972
233635,2155,EBBR,9800,164,ASP,1,50.8869,4.49142,14,151,19,50.9129,4.50202,113,194,571
246202,3031,FYOA,9800,98,ASP,8,-17.8838,15.9398,65,,26,-17.8726,15.9654,3599,245,
236389,4644,MGGT,9800,196,ASP,2,14.5704,-90.5316,17.4,,20,14.5961,-90.5233,4952,197.4,722
239664,5457,PHTO,9800,150,ASP,8,19.7214,-155.058,90,,26,19.7214,-155.029,37,270,
237830,26814,WBKK,9800,150,ASP,2,5.92478,116.046,23,1600,20,5.94964,116.056,10,203,200
236930,5138,OIBA,9796,148,ASP,8,25.8742,55.0182,83,860,26,25.8773,55.0478,21,263,940
236518,26751,WADD,9790,148,ASP,9,-8.74871,115.154,88,,27,-8.74763,115.181,12,268,
236109,2270,EDSB,9787,148,ASP,3,48.7679,8.06976,32,830,21,48.7908,8.09125,405,212,830
236231,2237,EDJA,9780,148,ASP,6,47.9833,10.2256,59,953,24,47.9943,10.2533,2077,239,953
233623,2164,EBSL,9777,148,ASP,6,50.9407,5.57226,60,,24,50.9543,5.60885,295,240,
237258,3354,OJ40,9777,148,ASP,13,31.8421,36.7719,131.1,,31,31.8244,36.7958,,311.1,
238129,6233,SPQU,9777,148,ASP,9,-16.3398,-71.5847,93,,27,-16.3413,-71.5569,8404,273,1467
235442,3980,LCLK,9776,148,ASP,4,34.8657,33.6133,45,,22,34.8846,33.6364,6,225,575
245933,3631,KLAS,9771,150,ASP,01R,,,25,491,19L,,,2080,205,878
246127,6332,SVTM,9765,125,ASP,8,7.24434,-61.5414,68,,26,7.25443,-61.5164,,248,
241007,3421,KBOI,9763,150,ASP,10R,43.57,-116.243,115.1,,28L,43.5587,-116.209,2858,295.1,
235604,2375,HE35,9752,148,ASP,9,30.57,32.0796,90.1,,27,30.5699,32.1105,49,270.1,
238969,3241,HSFS,9744,148,ASP,5,13.6067,25.314,52,,23,13.6234,25.3356,2404,232,
235851,4156,LFMN,9721,148,ASP,04R,43.6467,7.20249,45,,22L,43.6656,7.22844,12,225,
237002,4367,LIPY,9718,148,ASP,4,43.6069,13.3494,45,641,22,43.6258,13.3753,29,225,492
235605,2375,HE35,9712,148,ASP,11,30.5804,32.0813,111.9,,29,30.5704,32.1099,,291.9,
236367,4272,LGLR,9711,148,ASP,08C,39.6477,22.4486,79,,26C,39.6528,22.4824,224,259,
236368,4272,LGLR,9711,98,ASP,08R,39.6462,22.4456,79.1,879,26L,39.6518,22.4832,227,259.1,1247
233616,6416,TXKF,9705,150,ASP,12,32.3667,-64.6941,102,,30,32.3614,-64.6633,18,282,
232939,5812,SASJ,9698,131,ASP,16,-24.3812,-65.1051,149,,34,-24.4043,-65.0906,2903,329,
234794,1990,CYYZ,9697,200,ASP,06L,43.661,-79.6234,47,,24R,43.679,-79.5974,546,227,197
245382,3754,KORD,9686,200,ASP,15,41.9904,-87.9331,140,,33,41.9701,-87.9102,654,320,
239221,2132,DTMB,9678,148,ASP,7,35.7541,10.7384,74,,25,35.7616,10.7696,8,254,
237958,2578,ENGM,9678,148,ASP,01R,60.1758,11.1078,16,,19L,60.2012,11.1225,681,196,
236427,3987,LDPL,9678,148,ASP,9,44.8931,13.9036,88,,27,44.8939,13.9407,274,268,
237566,4573,LWSK,9678,148,ASP,16,41.9723,21.6177,165,,34,41.951,21.6251,768,345,
